seq_coast_tube_id,success,sample,tree,sample_type,lat,lon,distance_from_edge,distance_from_fence,fenced,fwd_filepath,rev_filepath,sra_bioproject,sra_study,sra_accession,sra_locatlon,collection_round,tube_id_year,seq_date,amplicon
170,NA,epi_l36,l36,epiphyte,38.523638,-111.751832,38.722125,40.217262,NA,./Data/Raw/6083_170_S170_R1_001.fastq.gz,./Data/Raw/6083_170_S170_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913761,38.523638 N 111.751832 W,2024,170_2024,2024,ITS2
171,NA,epi_l17,l17,epiphyte,38.527367,-111.748577,84.326693,5.57022,NA,./Data/Raw/6083_171_S171_R1_001.fastq.gz,./Data/Raw/6083_171_S171_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913759,38.527367 N 111.748577 W,2024,171_2024,2024,ITS2
172,NA,epi_m31,m31,epiphyte,38.522148,-111.750764,72.235474,145.103769,NA,./Data/Raw/6083_172_R1_fullseq.fastq.gz,./Data/Raw/6083_172_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913758,38.522148 N 111.750764 W,2024,172_2024,2024,ITS2
173,NA,epi_m23,m23,epiphyte,38.523447,-111.748455,31.180885,13.837332,NA,./Data/Raw/6083_173_S173_R1_001.fastq.gz,./Data/Raw/6083_173_S173_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913757,38.523447 N 111.748455 W,2024,173_2024,2024,ITS2
174,NA,epi_m19,m19,epiphyte,38.524882,-111.747428,21.438748,25.849718,NA,./Data/Raw/6083_174_S174_R1_001.fastq.gz,./Data/Raw/6083_174_S174_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913756,38.524882 N 111.747428 W,2024,174_2024,2024,ITS2
175,NA,epi_m7,m7,epiphyte,38.527649,-111.7455,54.259826,101.144518,NA,./Data/Raw/6083_175_R1_fullseq.fastq.gz,./Data/Raw/6083_175_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913755,38.527649 N 111.7455 W,2024,175_2024,2024,ITS2
176,NA,epi_l34,l34,epiphyte,38.524174,-111.751448,78.935867,70.081629,NA,./Data/Raw/6083_176_R1_fullseq.fastq.gz,./Data/Raw/6083_176_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913754,38.524174 N 111.751448 W,2024,176_2024,2024,ITS2
177,NA,epi_l35,l35,epiphyte,38.523875,-111.751544,63.942698,48.513251,NA,./Data/Raw/6083_177_R1_fullseq.fastq.gz,./Data/Raw/6083_177_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913753,38.523875 N 111.751544 W,2024,177_2024,2024,ITS2
178,NA,epi_l29,l29,epiphyte,38.525127,-111.750063,222.48506,69.562123,NA,./Data/Raw/6083_178_S178_R1_001.fastq.gz,./Data/Raw/6083_178_S178_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913752,38.525127 N 111.750063 W,2024,178_2024,2024,ITS2
179,NA,epi_m5,m5,epiphyte,38.528178,-111.744857,5.254478,182.351191,NA,./Data/Raw/6083_179_R1_fullseq.fastq.gz,./Data/Raw/6083_179_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913751,38.528178 N 111.744857 W,2024,179_2024,2024,ITS2
180,NA,epi_l11,l11,epiphyte,38.528376,-111.747506,91.274612,102.116082,NA,./Data/Raw/6083_180_R1_fullseq.fastq.gz,./Data/Raw/6083_180_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913750,38.528376 N 111.747506 W,2024,180_2024,2024,ITS2
181,NA,epi_l30,l30,epiphyte,38.524928,-111.750334,202.168457,70.731864,NA,./Data/Raw/6083_181_S181_R1_001.fastq.gz,./Data/Raw/6083_181_S181_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913748,38.524928 N 111.750334 W,2024,181_2024,2024,ITS2
182,NA,epi_l39,l39,epiphyte,38.522893,-111.752675,35.241088,8.523096,NA,./Data/Raw/6083_182_R1_fullseq.fastq.gz,./Data/Raw/6083_182_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913747,38.522893 N 111.752675 W,2024,182_2024,2024,ITS2
183,NA,epi_m11,m11,epiphyte,38.527039,-111.746947,86.647467,31.865124,NA,./Data/Raw/6083_183_R1_fullseq.fastq.gz,./Data/Raw/6083_183_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913746,38.527039 N 111.746947 W,2024,183_2024,2024,ITS2
184,NA,epi_m22,m22,epiphyte,38.523887,-111.748406,25.169958,36.584742,NA,./Data/Raw/6083_184_R1_fullseq.fastq.gz,./Data/Raw/6083_184_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913745,38.523887 N 111.748406 W,2024,184_2024,2024,ITS2
185,NA,epi_m15,m15,epiphyte,38.526038,-111.747528,101.306855,39.384295,NA,./Data/Raw/6083_185_R1_fullseq.fastq.gz,./Data/Raw/6083_185_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913744,38.526038 N 111.747528 W,2024,185_2024,2024,ITS2
186,NA,epi_l25,l25,epiphyte,38.526229,-111.749269,155.933497,74.377409,NA,./Data/Raw/6083_186_R1_fullseq.fastq.gz,./Data/Raw/6083_186_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913743,38.526229 N 111.749269 W,2024,186_2024,2024,ITS2
187,NA,epi_l3,l3,epiphyte,38.530229,-111.745783,75.995933,322.928938,NA,./Data/Raw/6083_187_S187_R1_001.fastq.gz,./Data/Raw/6083_187_S187_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913669,38.530229 N 111.745783 W,2024,187_2024,2024,ITS2
188,NA,epi_m27,m27,epiphyte,38.522761,-111.749779,32.333182,41.849439,NA,./Data/Raw/6083_188_R1_fullseq.fastq.gz,./Data/Raw/6083_188_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913668,38.522761 N 111.749779 W,2024,188_2024,2024,ITS2
189,NA,epi_l21,l21,epiphyte,38.526872,-111.748888,98.644814,48.445973,NA,./Data/Raw/6083_189_R1_fullseq.fastq.gz,./Data/Raw/6083_189_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913667,38.526872 N 111.748888 W,2024,189_2024,2024,ITS2
190,NA,epi_l33,l33,epiphyte,38.524306,-111.75105,116.571643,58.748946,NA,./Data/Raw/6083_190_R1_fullseq.fastq.gz,./Data/Raw/6083_190_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913666,38.524306 N 111.75105 W,2024,190_2024,2024,ITS2
191,NA,epi_l7,l7,epiphyte,38.529245,-111.746801,43.368543,194.645662,NA,./Data/Raw/6083_191_R1_fullseq.fastq.gz,./Data/Raw/6083_191_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913664,38.529245 N 111.746801 W,2024,191_2024,2024,ITS2
192,NA,epi_l23,l23,epiphyte,38.526635,-111.749049,116.250605,74.440691,NA,./Data/Raw/6083_192_S196_R1_001.fastq.gz,./Data/Raw/6083_192_S196_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913663,38.526635 N 111.749049 W,2024,192_2024,2024,ITS2
193,NA,epi_l26,l26,epiphyte,38.525943,-111.749342,186.979641,65.61741,NA,./Data/Raw/6083_193_R1_fullseq.fastq.gz,./Data/Raw/6083_193_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913662,38.525943 N 111.749342 W,2024,193_2024,2024,ITS2
194,NA,epi_l32,l32,epiphyte,38.524589,-111.750914,139.93942,74.252132,NA,./Data/Raw/6083_194_R1_fullseq.fastq.gz,./Data/Raw/6083_194_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913661,38.524589 N 111.750914 W,2024,194_2024,2024,ITS2
195,NA,epi_l15,l15,epiphyte,38.527542,-111.748205,108.994863,37.881213,NA,./Data/Raw/6083_195_R1_fullseq.fastq.gz,./Data/Raw/6083_195_R2_fullseq.fastq.gz,PRJNA1076591,SRP489788,SRR32913660,38.527542 N 111.748205 W,2024,195_2024,2024,ITS2
196,NA,epi_m29,m29,epiphyte,38.522291,-111.750466,46.072521,119.528003,NA,./Data/Raw/6083_196_S200_R1_001.fastq.gz,./Data/Raw/6083_196_S200_R2_001.fastq.gz,PRJNA1076591,SRP489788,SRR32913659,38.522291 N 111.750466 W,2024,196_2024,2024,ITS2
